"pegawai_id","nip","nama_lengkap","tempat_lahir","tanggal_lahir","jenis_kelamin","jenis_asn","agama_id","pendidikan_terakhir_id","instansi_id","jabatan_id","pangkat_id","tanggal_masuk","status_pegawai","alamat","created_at","updated_at"
10336,"196607261988076624",Drs. Dacin Sinaga,Depok,1966-07-26,L,PNS,1,4,15,21,1,1988-07-14,Pensiun,"Gg. Astana Anyar No. 12, Bekasi, Kalimantan Selatan 07529",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10337,"197608032007099837",Jumari Firmansyah,Tasikmalaya,1976-08-03,P,PPPK,1,5,19,15,6,2007-09-01,Aktif,"Jalan Sukajadi No. 5, Gorontalo, Jambi 00012",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10338,"199510112025021565",R.A. Salsabila Sudiati,Malang,1995-10-11,P,PNS,1,4,42,8,6,2025-02-22,Aktif,"Jl. KH Amin Jasuta No. 718, Batu, LA 06279",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10339,"200107102023107300",Drs. Unjani Simanjuntak,Tasikmalaya,2001-07-10,L,PNS,1,4,16,14,2,2023-10-05,Aktif,"Gang M.T Haryono No. 23, Bengkulu, JI 49681",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10340,"197010182007027715",Reza Pradipta,Jakarta,1970-10-18,L,PNS,1,4,21,10,8,2007-02-24,Aktif,"Jalan Rajawali Timur No. 892, Dumai, NB 71005",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10341,"197711082010038029",Paramita Siregar,Cirebon,1977-11-08,P,PNS,1,4,18,4,7,2010-03-05,Aktif,"Jl. Ahmad Yani No. 6, Pagaralam, JI 23164",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10342,"198907012023062413",Salsabila Firgantoro,Bandung,1989-07-01,P,PNS,1,4,10,10,8,2023-06-20,Aktif,"Gang H.J Maemunah No. 0, Tangerang, Sumatera Barat 52993",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10343,"199903112023109900","Ir. Jaka Halimah, S.H.",Palembang,1999-03-11,P,PNS,2,4,16,8,1,2023-10-12,Aktif,"Jl. Pasirkoja No. 52, Sukabumi, Bali 89066",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10344,"197512232021024719","Oliva Wacana, S.Psi",Makassar,1975-12-23,L,PNS,1,5,14,23,9,2021-02-23,Aktif,"Jl. K.H. Wahid Hasyim No. 64, Bogor, KS 88719",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10345,"199108252013049301",Citra Ramadan,Malang,1991-08-25,L,PPPK,1,4,26,1,1,2013-04-07,Aktif,"Jl. Suryakencana No. 758, Ambon, SU 93029",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10346,"197201312010103829",Elvina Budiman,Malang,1972-01-31,L,PNS,4,4,25,18,7,2010-10-27,Aktif,"Jalan Cihampelas No. 5, Sibolga, NB 03995",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10347,"196812142010031425",Drs. Adikara Waskita,Palembang,1968-12-14,L,PNS,1,4,2,9,9,2010-03-28,Aktif,"Jl. Sukabumi No. 984, Batu, Kalimantan Barat 43052",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10348,"197108212012061331",Paulin Mardhiyah,Depok,1971-08-21,L,PNS,6,4,12,2,8,2012-06-15,Aktif,"Gang Merdeka No. 200, Surabaya, SU 82864",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10349,"200110212025099051",Daryani Fujiati,Yogyakarta,2001-10-21,P,PNS,1,4,1,16,2,2025-09-22,Aktif,"Gang Kutai No. 244, Tebingtinggi, SN 32002",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10350,"199210202021090095",Sutan Mulyono Puspasari,Depok,1992-10-20,L,PPPK,1,4,11,13,6,2021-09-23,Aktif,"Jalan Indragiri No. 759, Sorong, Jawa Barat 88936",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10351,"197105072000070614",Fathonah Nasyidah,Malang,1971-05-07,L,PNS,1,4,25,9,5,2000-07-24,Aktif,"Jalan Moch. Toha No. 6, Kotamobagu, Jawa Barat 22455",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10352,"199602152021011515","Dinda Rahayu, S.Sos",Solo,1996-02-15,L,PPPK,1,4,27,17,2,2021-01-28,Aktif,"Gg. Joyoboyo No. 688, Langsa, PA 30287",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10353,"196905172024072315",Kadir Damanik,Depok,1969-05-17,L,PNS,1,4,37,19,9,2024-07-07,Aktif,"Jl. Wonoayu No. 6, Subulussalam, NB 10833",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10354,"199308292020088105",Mariadi Zulkarnain,Malang,1993-08-29,P,PPPK,1,4,17,16,5,2020-08-14,Aktif,"Gang Joyoboyo No. 7, Magelang, KS 71539",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10355,"198203302021093874",Okta Saputra,Solo,1982-03-30,L,PPPK,1,5,1,12,7,2021-09-19,Aktif,"Jalan Merdeka No. 35, Sorong, Sumatera Selatan 60010",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10356,"197308012018045026",Edison Halimah,Medan,1973-08-01,L,PNS,1,6,36,18,9,2018-04-21,Aktif,"Jl. M.T Haryono No. 867, Kota Administrasi Jakarta Utara, SS 20440",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10357,"199604012020083294",Dr. Sarah Hutagalung,Depok,1996-04-01,P,PPPK,1,4,14,13,2,2020-08-05,Aktif,"Gg. Setiabudhi No. 13, Makassar, YO 11801",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10358,"199910222021076797",Eko Hartati,Bandung,1999-10-22,P,PNS,1,4,16,23,2,2021-07-15,Aktif,"Gg. Erlangga No. 332, Bima, PA 07268",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10359,"199209292025109899",Dr. Ida Usada,Palembang,1992-09-29,P,PNS,1,4,17,8,8,2025-10-06,Aktif,"Gg. Sukajadi No. 664, Mojokerto, KR 41431",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10360,"198006212006037868",Zelaya Prayoga,Bandung,1980-06-21,L,PNS,1,4,28,3,1,2006-03-24,Aktif,"Jalan Ciumbuleuit No. 48, Tangerang Selatan, SN 86375",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10361,"196811292019089257","Timbul Widiastuti, S.I.Kom",Solo,1968-11-29,L,PNS,1,4,21,4,9,2019-08-02,Pensiun,"Jalan Cikapayang No. 317, Tasikmalaya, Jawa Timur 43801",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10362,"199510192023038985",Indah Wahyuni,Palembang,1995-10-19,P,PNS,1,4,41,18,5,2023-03-04,Aktif,"Jl. Rajawali Timur No. 7, Dumai, LA 03934",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10363,"198212292007082815",Olivia Saefullah,Malang,1982-12-29,L,PNS,1,5,41,2,2,2007-08-02,Aktif,"Jl. S. Parman No. 6, Bengkulu, DKI Jakarta 90030",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10364,"196703182016120114",Hamima Susanti,Malang,1967-03-18,P,PNS,1,4,47,2,8,2016-12-22,Pensiun,"Gg. Ciwastra No. 748, Surabaya, Kalimantan Timur 54084",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10365,"197008092024021098",R.M. Cakrawala Putra,Makassar,1970-08-09,P,PNS,1,4,47,2,10,2024-02-10,Aktif,"Jalan Lembong No. 059, Sungai Penuh, KT 78659",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10366,"197607101998110108","dr. Ivan Laksmiwati, S.Farm",Medan,1976-07-10,L,PPPK,1,6,36,22,2,1998-11-04,Aktif,"Jl. Dipenogoro No. 508, Medan, YO 23622",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10367,"199104112019085834",Raina Uwais,Bekasi,1991-04-11,P,PNS,1,4,38,16,6,2019-08-25,Aktif,"Jalan Rungkut Industri No. 368, Tangerang Selatan, Jawa Tengah 79935",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10368,"196603042006029482","Anita Narpati, S.IP",Bekasi,1966-03-04,L,PPPK,2,5,36,9,8,2006-02-15,Pensiun,"Gang Jend. Sudirman No. 2, Tebingtinggi, Kepulauan Bangka Belitung 10133",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10369,"196407132008044591",R. Gandewa Mayasari,Padang,1964-07-13,L,PNS,1,4,31,1,9,2008-04-16,Pensiun,"Gg. Sukabumi No. 454, Kendari, LA 37220",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10370,"197010222009029070",Dadi Santoso,Jakarta,1970-10-22,P,PNS,2,4,41,2,7,2009-02-27,Aktif,"Jalan Jend. A. Yani No. 41, Mojokerto, Maluku 85801",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10371,"198707102015105710",T. Emil Suryono,Solo,1987-07-10,L,PNS,2,4,45,20,6,2015-10-04,Aktif,"Jl. Yos Sudarso No. 37, Subulussalam, Kalimantan Utara 49486",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10372,"197903052001063989","Cindy Najmudin, M.M.",Palembang,1979-03-05,P,PPPK,1,5,30,10,2,2001-06-02,Aktif,"Gang Dr. Djunjunan No. 259, Tomohon, Riau 25965",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10373,"196912152015121196",Ir. Nurul Rahimah,Surabaya,1969-12-15,P,PNS,1,4,25,9,9,2015-12-21,Pensiun,"Gg. Merdeka No. 2, Kota Administrasi Jakarta Pusat, BA 20182",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10374,"198905172024031158","Padmi Nababan, M.Ak",Bogor,1989-05-17,L,PNS,3,4,30,3,8,2024-03-15,Aktif,"Jalan Tubagus Ismail No. 826, Bekasi, JB 78038",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10375,"197812282021127207","Dr. Galiono Ardianto, S.Ked",Solo,1978-12-28,L,PNS,1,4,13,3,8,2021-12-04,Aktif,"Gg. Bangka Raya No. 27, Manado, Jambi 92268",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10376,"200304072025061206","Adhiarja Andriani, S.Farm",Cirebon,2003-04-07,P,PNS,1,2,16,13,1,2025-06-24,Aktif,"Gg. Tebet Barat Dalam No. 055, Cirebon, Sulawesi Selatan 04541",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10377,"199606262019118254",Kasim Salahudin,Palembang,1996-06-26,L,PNS,1,4,1,14,2,2019-11-27,Aktif,"Gg. Kapten Muslihat No. 0, Tasikmalaya, KS 00204",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10378,"197512312007125956",Zelaya Maulana,Bogor,1975-12-31,P,PNS,1,4,5,4,8,2007-12-06,Aktif,"Jalan H.J Maemunah No. 73, Mataram, NT 94770",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10379,"198710272015038810",Manah Mandasari,Medan,1987-10-27,L,PNS,4,4,42,12,6,2015-03-16,Aktif,"Jalan KH Amin Jasuta No. 6, Jambi, KR 45892",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10380,"198305202014026417","T. Marsudi Prayoga, S.I.Kom",Malang,1983-05-20,L,PNS,1,4,35,18,5,2014-02-13,Aktif,"Jalan Pelajar Pejuang No. 78, Cimahi, KS 64385",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10381,"197507152024108181","Puti Padma Melani, S.Psi",Bogor,1975-07-15,L,PNS,1,5,47,13,9,2024-10-23,Aktif,"Gg. K.H. Wahid Hasyim No. 362, Pagaralam, Sulawesi Utara 39298",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10382,"197207252017098025","Queen Hardiansyah, M.Kom.",Jakarta,1972-07-25,L,PNS,1,4,20,2,8,2017-09-26,Aktif,"Gang Dipatiukur No. 54, Palu, KB 97726",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10383,"199405112021014604","Sutan Harsanto Pradipta, S.Pt",Surabaya,1994-05-11,L,PNS,1,4,27,4,5,2021-01-04,Aktif,"Jalan Jakarta No. 8, Tegal, Kepulauan Riau 46332",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10384,"197810082018023263","dr. Violet Rajata, S.Pd",Palembang,1978-10-08,L,PNS,1,4,42,9,7,2018-02-09,Aktif,"Jalan BKR No. 87, Serang, BB 40218",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10385,"196503222009043462",Samiah Aryani,Padang,1965-03-22,L,PNS,1,5,9,19,9,2009-04-16,Aktif,"Jl. Surapati No. 15, Padangpanjang, Maluku 24063",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10386,"197601022011124219",Dasa Agustina,Semarang,1976-01-02,L,PNS,6,5,10,15,8,2011-12-19,Aktif,"Gang Cikutra Timur No. 184, Banjar, SU 39584",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10387,"199209012023117865",R. Winda Hartati,Bandung,1992-09-01,L,PNS,1,5,38,23,5,2023-11-02,Aktif,"Gang Dr. Djunjunan No. 1, Kota Administrasi Jakarta Barat, BE 68663",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10388,"198204102005069652","Wisnu Melani, S.E.I",Yogyakarta,1982-04-10,L,PPPK,1,4,14,23,2,2005-06-16,Aktif,"Jl. Wonoayu No. 76, Kota Administrasi Jakarta Timur, Sumatera Barat 71676",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10389,"198005022007052156",drg. Belinda Prasasta,Denpasar,1980-05-02,P,PNS,1,5,10,1,6,2007-05-01,Aktif,"Gang M.T Haryono No. 130, Sukabumi, PA 61815",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10390,"200103102023057836",Hani Thamrin,Makassar,2001-03-10,L,PNS,1,4,12,5,1,2023-05-19,Aktif,"Gang Jayawijaya No. 78, Kediri, JT 60746",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10391,"196904032025067410",Lanjar Tampubolon,Tasikmalaya,1969-04-03,P,PNS,1,4,33,19,9,2025-06-10,Aktif,"Jl. Astana Anyar No. 73, Tebingtinggi, Bali 06779",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10392,"199009252019117505","Ir. Samiah Pradipta, M.TI.",Padang,1990-09-25,L,PNS,1,4,20,2,6,2019-11-09,Aktif,"Gang Sukabumi No. 418, Payakumbuh, Sulawesi Selatan 25627",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10393,"199509182025034369",Ir. Kamila Siregar,Surabaya,1995-09-18,L,PNS,1,2,40,19,5,2025-03-02,Aktif,"Jalan Suryakencana No. 551, Surabaya, NT 51936",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10394,"196807192008033161",R. Putri Natsir,Bandung,1968-07-19,P,PPPK,1,5,32,13,7,2008-03-06,Pensiun,"Jl. Peta No. 27, Kupang, NB 30295",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10395,"197610191998067979",Silvia Siregar,Tasikmalaya,1976-10-19,L,PNS,1,6,3,15,2,1998-06-02,Aktif,"Gang Raya Ujungberung No. 298, Mojokerto, BA 11954",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10396,"196604091996022049",Cemplunk Wasita,Surabaya,1966-04-09,L,PNS,1,4,25,6,6,1996-02-18,Pensiun,"Gang Gardujati No. 9, Binjai, ST 52344",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10397,"198403302009069464",Zalindra Budiyanto,Denpasar,1984-03-30,P,PNS,1,4,32,3,1,2009-06-10,Aktif,"Gg. Rajiman No. 21, Padang Sidempuan, BT 29282",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10398,"198609062017053459",Dr. Dadi Oktaviani,Yogyakarta,1986-09-06,L,PPPK,1,4,40,2,5,2017-05-28,Aktif,"Jalan Kutai No. 1, Sibolga, ST 77279",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10399,"196308052015099439","Bakti Sitorus, S.E.",Cirebon,1963-08-05,L,PNS,3,4,3,8,9,2015-09-25,Pensiun,"Jl. Jend. Sudirman No. 2, Cilegon, Sumatera Barat 57319",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10400,"196407202002056671",Icha Prastuti,Semarang,1964-07-20,P,PNS,1,5,3,3,8,2002-05-27,Pensiun,"Gang S. Parman No. 896, Palembang, JK 55459",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10401,"200406032026067559","R. Anom Wahyuni, S.Gz",Bekasi,2004-06-03,L,PNS,1,4,37,23,1,2026-06-01,Aktif,"Jl. Medokan Ayu No. 51, Binjai, NT 74706",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10402,"200103102025083325","Violet Megantara, M.Pd",Depok,2001-03-10,L,PNS,3,2,27,17,1,2025-08-18,Aktif,"Gg. Surapati No. 810, Lubuklinggau, PA 74992",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10403,"196908191994058886","R. Vera Pranowo, S.Farm",Jakarta,1969-08-19,L,PNS,1,4,45,13,1,1994-05-20,Aktif,"Jl. Setiabudhi No. 133, Jambi, Nusa Tenggara Timur 93120",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10404,"199204182016125285",Yulia Prasetyo,Bandung,1992-04-18,P,PNS,1,2,15,18,2,2016-12-16,Aktif,"Jl. Soekarno Hatta No. 43, Serang, SR 81982",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10405,"200307162025103853","Hj. Laras Susanti, M.TI.",Makassar,2003-07-16,P,PNS,1,4,22,15,1,2025-10-04,Aktif,"Jalan Raya Setiabudhi No. 72, Sabang, SB 09016",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10406,"198503302010103932","Hj. Puspa Wastuti, S.Pd",Depok,1985-03-30,P,PPPK,1,5,5,22,2,2010-10-25,Aktif,"Jl. Soekarno Hatta No. 6, Pekalongan, Jambi 14615",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10407,"197101021995109605",Dimas Utami,Depok,1971-01-02,P,PNS,1,5,6,20,1,1995-10-22,Aktif,"Gang Medokan Ayu No. 24, Pariaman, Gorontalo 21155",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10408,"199109252022126561",Cemani Wacana,Tasikmalaya,1991-09-25,L,PNS,1,4,42,21,6,2022-12-04,Aktif,"Jl. Cikutra Timur No. 517, Banda Aceh, Banten 76054",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10409,"196407221994129004",Janet Pangestu,Palembang,1964-07-22,P,PPPK,1,4,30,2,5,1994-12-12,Pensiun,"Jalan Rawamangun No. 7, Kupang, Sumatera Selatan 47567",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10410,"199310272016062345",Jamal Sudiati,Depok,1993-10-27,L,PNS,1,4,5,7,2,2016-06-10,Aktif,"Gang Jamika No. 58, Jayapura, AC 95544",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10411,"198407192012082888","Dr. Puji Handayani, M.Ak",Denpasar,1984-07-19,L,PNS,1,4,12,16,6,2012-08-14,Aktif,"Jalan Ronggowarsito No. 386, Binjai, DI Yogyakarta 71520",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10412,"199803192020105838",drg. Hamima Aryani,Tasikmalaya,1998-03-19,L,PPPK,3,4,8,18,1,2020-10-27,Aktif,"Jalan Kiaracondong No. 215, Jayapura, Bali 47181",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10413,"197702022005049857","Mariadi Dabukke, M.Farm",Solo,1977-02-02,P,PNS,1,4,27,23,5,2005-04-12,Aktif,"Jalan Soekarno Hatta No. 198, Metro, Sumatera Utara 24457",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10414,"196704142005048296",drg. Warsita Hidayat,Bekasi,1967-04-14,L,PNS,1,6,27,2,8,2005-04-18,Pensiun,"Jl. Pasir Koja No. 9, Pekanbaru, Sumatera Utara 69148",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10415,"197202271998068278",Kamaria Permadi,Denpasar,1972-02-27,L,PPPK,1,5,7,5,2,1998-06-16,Aktif,"Jl. Gegerkalong Hilir No. 03, Pontianak, SN 79746",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10416,"199701182023128194","Cut Titi Saputra, S.E.I",Padang,1997-01-18,L,PNS,1,4,11,22,2,2023-12-07,Aktif,"Gang Jakarta No. 548, Cilegon, Maluku 78343",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10417,"196504272013033565","T. Prima Zulkarnain, S.T.",Bekasi,1965-04-27,P,PNS,1,5,19,20,8,2013-03-19,Aktif,"Jalan Dr. Djunjunan No. 370, Palu, SU 10614",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10418,"199307202023073460",Chandra Hutagalung,Makassar,1993-07-20,P,PNS,1,4,30,13,5,2023-07-26,Aktif,"Gang H.J Maemunah No. 756, Manado, MU 36747",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10419,"198107182014072751",Radit Thamrin,Palembang,1981-07-18,L,PNS,1,4,42,2,7,2014-07-23,Aktif,"Gg. Ciumbuleuit No. 7, Padang Sidempuan, Sulawesi Tenggara 08327",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10420,"200211302025124841",Alika Mandasari,Palembang,2002-11-30,L,PNS,2,4,29,11,2,2025-12-17,Aktif,"Gg. Wonoayu No. 624, Blitar, Sumatera Utara 93884",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10421,"196906292017054151",Anggabaya Megantara,Palembang,1969-06-29,L,PNS,1,4,21,2,9,2017-05-22,Pensiun,"Jl. Pacuan Kuda No. 04, Tomohon, Sulawesi Utara 11552",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10422,"196712271999055257",Dr. Kamila Wijayanti,Depok,1967-12-27,L,PPPK,2,4,6,10,8,1999-05-16,Aktif,"Gg. Dipenogoro No. 41, Magelang, Kalimantan Utara 28596",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10423,"196909132019092039",Calista Prayoga,Medan,1969-09-13,P,PNS,1,4,34,11,9,2019-09-12,Aktif,"Jalan Sentot Alibasa No. 762, Mataram, Sulawesi Selatan 07337",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10424,"197908112009010285",Embuh Pangestu,Makassar,1979-08-11,P,PNS,1,4,46,18,5,2009-01-14,Aktif,"Jalan Kiaracondong No. 1, Depok, SR 40577",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10425,"197303162025012008","Hj. Vera Suryatmi, S.E.",Makassar,1973-03-16,L,PNS,1,5,30,10,9,2025-01-02,Aktif,"Jalan Bangka Raya No. 64, Kota Administrasi Jakarta Utara, Sulawesi Tengah 69860",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10426,"197307092007038979","R. Ciaobella Pradana, S.I.Kom",Padang,1973-07-09,L,PNS,1,5,27,4,7,2007-03-14,Aktif,"Gang Cikapayang No. 289, Bitung, MA 16775",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10427,"198709132019124372",Mustika Siregar,Surabaya,1987-09-13,L,PNS,1,4,24,14,8,2019-12-17,Aktif,"Jalan R.E Martadinata No. 24, Kupang, SG 23716",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10428,"198603292026053699",Nurul Sirait,Bekasi,1986-03-29,L,PNS,1,4,13,1,8,2026-05-08,Aktif,"Jalan Jend. A. Yani No. 64, Pematangsiantar, Aceh 79775",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10429,"199004292018114248",Hj. Ciaobella Nashiruddin,Solo,1990-04-29,L,PNS,4,4,42,7,5,2018-11-10,Aktif,"Gang Dr. Djunjunan No. 7, Banjarbaru, Jambi 32523",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10430,"198606252010021430",Tgk. Wisnu Setiawan,Surabaya,1986-06-25,P,PNS,1,4,31,10,2,2010-02-18,Aktif,"Jalan Sukabumi No. 495, Sorong, Gorontalo 72262",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10431,"199309212019114966",Hj. Salsabila Gunarto,Jakarta,1993-09-21,L,PNS,1,4,21,1,2,2019-11-07,Aktif,"Gg. Sentot Alibasa No. 0, Ternate, JI 22770",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10432,"196812302005037257",Cakrabuana Santoso,Yogyakarta,1968-12-30,L,PNS,1,4,18,7,7,2005-03-23,Aktif,"Jl. Sentot Alibasa No. 303, Magelang, Kalimantan Utara 74067",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10433,"198109212005017649",H. Manah Sitorus,Padang,1981-09-21,L,PPPK,1,4,6,4,2,2005-01-16,Aktif,"Gang Tebet Barat Dalam No. 86, Bima, BT 37912",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10434,"198904202019042270","Danuja Rajata, M.Ak",Denpasar,1989-04-20,P,PPPK,1,4,6,10,6,2019-04-15,Aktif,"Gang Kebonjati No. 102, Pangkalpinang, MA 03961",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10435,"196510192019086678",Dr. Dimaz Lazuardi,Bekasi,1965-10-19,L,PNS,1,5,11,18,10,2019-08-16,Pensiun,"Jl. Dr. Djunjunan No. 7, Denpasar, Sulawesi Utara 94961",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10436,"199805272021105252",Irnanto Mustofa,Solo,1998-05-27,P,PNS,1,2,42,16,2,2021-10-06,Aktif,"Jalan Tubagus Ismail No. 185, Pasuruan, Jawa Barat 50364",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10437,"196803142021067456","Ir. Cakrabuana Yulianti, S.T.",Makassar,1968-03-14,P,PNS,1,5,43,3,10,2021-06-10,Aktif,"Jalan Joyoboyo No. 61, Tidore Kepulauan, JA 57740",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10438,"199609302019053661",Diana Agustina,Bogor,1996-09-30,P,PNS,2,5,21,23,1,2019-05-15,Aktif,"Jl. W.R. Supratman No. 5, Denpasar, KR 66007",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10439,"198508132012064856",Putri Halim,Bogor,1985-08-13,L,PNS,3,4,32,1,6,2012-06-21,Aktif,"Jl. Suniaraja No. 2, Ambon, Maluku Utara 11707",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10440,"197202101996123044","Ilsa Winarno, S.Farm",Malang,1972-02-10,P,PNS,1,4,25,6,1,1996-12-24,Aktif,"Gang Cikutra Timur No. 125, Sawahlunto, Maluku 88597",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10441,"198810112013092577",Margana Ramadan,Bekasi,1988-10-11,L,PNS,1,4,29,4,1,2013-09-01,Aktif,"Gg. Asia Afrika No. 213, Semarang, KS 83622",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10442,"199111082013082782",Hamima Maulana,Yogyakarta,1991-11-08,L,PPPK,1,4,11,6,2,2013-08-07,Aktif,"Jl. Gedebage Selatan No. 038, Cirebon, Jawa Timur 45300",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10443,"200212022024109818",Eko Permadi,Yogyakarta,2002-12-02,L,PNS,1,2,14,21,2,2024-10-09,Aktif,"Jalan Indragiri No. 898, Depok, PA 66871",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
10444,"196505191988065457",Dr. Cawuk Latupono,Bogor,1965-05-19,L,PNS,3,4,44,11,2,1988-06-14,Pensiun,"Jl. Surapati No. 49, Bau-Bau, Maluku 83056",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
